date,unit,unit_temp,station_code,station_temp,temp_diff
2023-04-09,Lewis,71.2,KJAS,66,5.200000000000003
2023-04-09,Ellis,70.4,KUTS,70,0.4000000000000057
2023-04-09,Estelle,73.9,KUTS,70,3.9000000000000057
2023-04-09,Goree,75.5,KUTS,70,5.5
2023-04-09,Holliday,75.3,KUTS,70,5.299999999999997
2023-04-09,Huntsville,72.8,KUTS,70,2.799999999999997
2023-04-09,Wynne,70.3,KUTS,70,0.29999999999999716
2023-04-09,Goodman,77.9,KJAS,66,11.900000000000006
2023-04-09,Polunsky,70.8,KCXO,69,1.7999999999999972
2023-04-09,Montford,79,KLBB,76,3
2023-04-09,Telford,72.5,KTXK,64,8.5
2023-04-09,Hobby,79.3,KPWG,71,8.299999999999997
2023-04-09,Ferguson,74.5,KUTS,70,4.5
2023-04-09,Powledge,77.7,KPSN,72,5.700000000000003
2023-04-09,Middleton,78.9,KABI,75,3.9000000000000057
2023-04-09,Robertson,76.5,KABI,75,1.5
2023-04-09,Clements,73.2,KAMA,63,10.200000000000003
2023-04-09,Gist,71,KBPT,66,5
2023-04-09,Stiles,75,KBPT,66,9
2023-04-09,Garza West,62.5,KBEA,74,11.5
2023-04-09,Mcconnell,75.2,KBEA,74,1.2000000000000028
2023-04-09,Clemens,72,KLBX,74,2
2023-04-09,Roach,74.2,KCDS,64,10.200000000000003
2023-04-09,Wallace,78.9,KSNK,77,1.9000000000000057
2023-04-09,Stevenson,75.6,KVCT,74,1.5999999999999943
2023-04-09,Dalhart,76.6,KDHT,74,2.5999999999999943
2023-04-09,Hutchins,80.4,KRBD,70,10.400000000000006
2023-04-10,Bradshaw,79.1,KRFI,72,7.099999999999994
2023-04-10,Briscoe,75.6,KCOT,77,1.4000000000000057
2023-04-10,Byrd,75.8,KUTS,67,8.799999999999997
2023-04-10,Crain,74.2,KGOP,NA,NA
2023-04-10,Hilltop,76.2,KGOP,NA,NA
2023-04-10,Hughes,78.1,KGOP,NA,NA
2023-04-10,Lopez,81.1,KMFE,78,3.0999999999999943
2023-04-10,Lychner,77.4,KIAH,66,11.400000000000006
2023-04-10,Lynaugh,75.5,KFST,80,4.5
2023-04-10,Murray,73.4,KGOP,NA,NA
2023-04-10,Sanchez,82.8,KELP,84,1.2000000000000028
2023-04-10,Torres,78.4,KIAH,66,12.400000000000006
2023-04-10,Woodman,74,KGOP,NA,NA
2023-04-10,Young,77.4,KEFD,68,9.400000000000006
2023-04-10,Jordan,75.9,KPPA,81,5.099999999999994
2023-04-10,Formby,78.3,KPVW,76,2.299999999999997
2023-04-10,Wheeler,77.8,KPVW,76,1.7999999999999972
2023-04-10,Memorial,69.8,KLVJ,69,0.7999999999999972
2023-04-10,Ramsey,70.6,KLVJ,69,1.5999999999999943
2023-04-10,Stringfellow,72.6,KLVJ,69,3.5999999999999943
2023-04-10,Terrell,72.6,KLVJ,69,3.5999999999999943
2023-04-10,Dominguez,72.8,KSKF,71,1.7999999999999972
2023-04-10,Daniel,76.6,KSNK,74,2.5999999999999943
2023-04-10,Boyd,73.1,KLXY,69,4.099999999999994
2023-04-10,Beto,71.6,KPSN,72,0.4000000000000057
2023-04-10,Coffield,72.1,KPSN,72,0.09999999999999432
2023-04-10,Coffield,72.1,KPSN,72,0.09999999999999432
2023-04-10,Johnston,73.7,KJDD,72,1.7000000000000028
2023-04-10,Lewis,71.6,KJAS,68,3.5999999999999943
2023-04-10,Ellis,69.7,KUTS,67,2.700000000000003
2023-04-10,Estelle,73,KUTS,67,6
2023-04-10,Goree,72.6,KUTS,67,5.599999999999994
2023-04-10,Holliday,72.2,KUTS,67,5.200000000000003
2023-04-10,Huntsville,71.8,KUTS,67,4.799999999999997
2023-04-10,Wynne,71.2,KUTS,67,4.200000000000003
2023-04-10,Goodman,77.9,KJAS,68,9.900000000000006
2023-04-10,Polunsky,71.2,KCXO,63,8.200000000000003
2023-04-10,Montford,81.7,KLBB,78,3.700000000000003
2023-04-10,Telford,75,KTXK,74,1
2023-04-10,Hobby,77.2,KPWG,72,5.200000000000003
2023-04-10,Ferguson,69.2,KUTS,67,2.200000000000003
2023-04-10,Powledge,78.5,KPSN,72,6.5
2023-04-10,Middleton,79.4,KABI,77,2.4000000000000057
2023-04-10,Robertson,75.8,KABI,77,1.2000000000000028
2023-04-10,Clements,73.3,KAMA,78,4.700000000000003
2023-04-10,Gist,77,KBPT,68,9
2023-04-10,Stiles,75.6,KBPT,68,7.599999999999994
2023-04-10,Garza West,79.5,KBEA,74,5.5
2023-04-10,Mcconnell,74,KBEA,74,0
2023-04-10,Clemens,72.2,KLBX,68,4.200000000000003
2023-04-10,Roach,74.3,KCDS,76,1.7000000000000028
2023-04-10,Wallace,78.7,KSNK,74,4.700000000000003
2023-04-10,Stevenson,83.6,KVCT,75,8.599999999999994
2023-04-10,Dalhart,80.4,KDHT,78,2.4000000000000057
2023-04-10,Hutchins,80.8,KRBD,70,10.799999999999997
2023-04-11,Bradshaw,78.5,KRFI,77,1.5
2023-04-11,Briscoe,80.6,KCOT,81,0.4000000000000057
2023-04-11,Byrd,76.9,KUTS,77,0.09999999999999432
2023-04-11,Crain,74.7,KGOP,NA,NA
2023-04-11,Hilltop,77,KGOP,NA,NA
2023-04-11,Hughes,75.3,KGOP,NA,NA
2023-04-11,Lopez,79.9,KMFE,81,1.0999999999999943
2023-04-11,Lychner,79.9,KIAH,77,2.9000000000000057
2023-04-11,Lynaugh,77,KFST,84,7
2023-04-11,Murray,76.8,KGOP,NA,NA
2023-04-11,Sanchez,89.1,KELP,86,3.0999999999999943
2023-04-11,Torres,84.5,KIAH,77,7.5
2023-04-11,Woodman,73.3,KGOP,NA,NA
2023-04-11,Young,81,KEFD,73,8
2023-04-11,Jordan,75.2,KPPA,83,7.799999999999997
2023-04-11,Formby,80.4,KPVW,79,1.4000000000000057
2023-04-11,Wheeler,78.1,KPVW,79,0.9000000000000057
2023-04-11,Memorial,71.1,KLVJ,75,3.9000000000000057
2023-04-11,Ramsey,73.2,KLVJ,75,1.7999999999999972
2023-04-11,Stringfellow,76.7,KLVJ,75,1.7000000000000028
2023-04-11,Terrell,76,KLVJ,75,1
2023-04-11,Dominguez,76.3,KSKF,77,0.7000000000000028
2023-04-11,Daniel,74.7,KSNK,75,0.29999999999999716
2023-04-11,Boyd,78.8,KLXY,74,4.799999999999997
2023-04-11,Beto,72.1,KPSN,75,2.9000000000000057
2023-04-11,Coffield,77.1,KPSN,75,2.0999999999999943
2023-04-11,Coffield,77.1,KPSN,75,2.0999999999999943
2023-04-11,Johnston,74.5,KJDD,73,1.5
2023-04-11,Lewis,74.9,KJAS,75,0.09999999999999432
2023-04-11,Ellis,79.1,KUTS,77,2.0999999999999943
2023-04-11,Estelle,74.7,KUTS,77,2.299999999999997
2023-04-11,Goree,72.9,KUTS,77,4.099999999999994
2023-04-11,Holliday,79.3,KUTS,77,2.299999999999997
2023-04-11,Huntsville,71.3,KUTS,77,5.700000000000003
2023-04-11,Wynne,72.3,KUTS,77,4.700000000000003
2023-04-11,Goodman,78.2,KJAS,75,3.200000000000003
2023-04-11,Polunsky,72.7,KCXO,74,1.2999999999999972
2023-04-11,Montford,81.3,KLBB,81,0.29999999999999716
2023-04-11,Telford,77,KTXK,79,2
2023-04-11,Hobby,82.3,KPWG,74,8.299999999999997
2023-04-11,Ferguson,75.5,KUTS,77,1.5
2023-04-11,Powledge,77,KPSN,75,2
2023-04-11,Middleton,79.1,KABI,77,2.0999999999999943
2023-04-11,Robertson,75.1,KABI,77,1.9000000000000057
2023-04-11,Clements,74.4,KAMA,82,7.599999999999994
2023-04-11,Gist,78.1,KBPT,78,0.09999999999999432
2023-04-11,Stiles,77.4,KBPT,78,0.5999999999999943
2023-04-11,Garza West,81.9,KBEA,77,4.900000000000006
2023-04-11,Mcconnell,80,KBEA,77,3
2023-04-11,Clemens,71.1,KLBX,75,3.9000000000000057
2023-04-11,Roach,77.4,KCDS,80,2.5999999999999943
2023-04-11,Wallace,78.7,KSNK,75,3.700000000000003
2023-04-11,Stevenson,84.1,KVCT,78,6.099999999999994
2023-04-11,Dalhart,80.1,KDHT,85,4.900000000000006
2023-04-11,Hutchins,82.6,KRBD,74,8.599999999999994
2023-04-12,Bradshaw,78.3,KRFI,66,12.299999999999997
2023-04-12,Briscoe,80,KCOT,83,3
2023-04-12,Byrd,73,KUTS,67,6
2023-04-12,Crain,76.6,KGOP,NA,NA
2023-04-12,Hilltop,77,KGOP,NA,NA
2023-04-12,Hughes,80,KGOP,NA,NA
2023-04-12,Lopez,84.3,KMFE,79,5.299999999999997
2023-04-12,Lychner,81.9,KIAH,66,15.900000000000006
2023-04-12,Lynaugh,77.1,KFST,85,7.900000000000006
2023-04-12,Murray,77.1,KGOP,NA,NA
2023-04-12,Sanchez,80.8,KELP,87,6.200000000000003
2023-04-12,Torres,79,KIAH,66,13
2023-04-12,Woodman,81.1,KGOP,NA,NA
2023-04-12,Young,82.8,KEFD,77,5.799999999999997
2023-04-12,Jordan,78.1,KPPA,86,7.900000000000006
2023-04-12,Formby,80,KPVW,80,0
2023-04-12,Wheeler,77,KPVW,80,3
2023-04-12,Memorial,74.4,KLVJ,78,3.5999999999999943
2023-04-12,Ramsey,74.5,KLVJ,78,3.5
2023-04-12,Stringfellow,75.2,KLVJ,78,2.799999999999997
2023-04-12,Terrell,76.3,KLVJ,78,1.7000000000000028
2023-04-12,Dominguez,77.3,KSKF,78,0.7000000000000028
2023-04-12,Daniel,77.5,KSNK,78,0.5
2023-04-12,Boyd,77,KLXY,76,1
2023-04-12,Beto,72.5,KPSN,73,0.5
2023-04-12,Coffield,77.2,KPSN,73,4.200000000000003
2023-04-12,Coffield,77.2,KPSN,73,4.200000000000003
2023-04-12,Johnston,77.8,KJDD,75,2.799999999999997
2023-04-12,Lewis,75.6,KJAS,73,2.5999999999999943
2023-04-12,Ellis,82,KUTS,67,15
2023-04-12,Estelle,74.7,KUTS,67,7.700000000000003
2023-04-12,Goree,74.8,KUTS,67,7.799999999999997
2023-04-12,Holliday,75.1,KUTS,67,8.099999999999994
2023-04-12,Huntsville,75.7,KUTS,67,8.700000000000003
2023-04-12,Wynne,72.5,KUTS,67,5.5
2023-04-12,Goodman,78.8,KJAS,73,5.799999999999997
2023-04-12,Polunsky,72.9,KCXO,63,9.900000000000006
2023-04-12,Montford,79.5,KLBB,82,2.5
2023-04-12,Telford,77,KTXK,80,3
2023-04-12,Hobby,81.2,KPWG,77,4.200000000000003
2023-04-12,Ferguson,74.6,KUTS,67,7.599999999999994
2023-04-12,Powledge,78.6,KPSN,73,5.599999999999994
2023-04-12,Middleton,78.8,KABI,79,0.20000000000000284
2023-04-12,Robertson,75,KABI,79,4
2023-04-12,Clements,75,KAMA,84,9
2023-04-12,Gist,76,KBPT,72,4
2023-04-12,Stiles,76.5,KBPT,72,4.5
2023-04-12,Garza West,81.2,KBEA,77,4.200000000000003
2023-04-12,Mcconnell,75.9,KBEA,77,1.0999999999999943
2023-04-12,Clemens,72.4,KLBX,77,4.599999999999994
2023-04-12,Roach,77.6,KCDS,82,4.400000000000006
2023-04-12,Wallace,78.1,KSNK,78,0.09999999999999432
2023-04-12,Stevenson,81.4,KVCT,79,2.4000000000000057
2023-04-12,Dalhart,80.5,KDHT,88,7.5
2023-04-12,Hutchins,82.9,KRBD,74,8.900000000000006
2023-04-13,Bradshaw,75.8,KRFI,76,0.20000000000000284
2023-04-13,Briscoe,81,KCOT,86,5
2023-04-13,Byrd,76,KUTS,77,1
2023-04-13,Crain,80.2,KGOP,NA,NA
2023-04-13,Hilltop,76.7,KGOP,NA,NA
2023-04-13,Hughes,78.1,KGOP,NA,NA
2023-04-13,Lopez,84.4,KMFE,82,2.4000000000000057
2023-04-13,Lychner,80.9,KIAH,77,3.9000000000000057
2023-04-13,Lynaugh,77.8,KFST,88,10.200000000000003
2023-04-13,Murray,76.3,KGOP,NA,NA
2023-04-13,Sanchez,83.2,KELP,84,0.7999999999999972
2023-04-13,Torres,82,KIAH,77,5
2023-04-13,Woodman,81.3,KGOP,NA,NA
2023-04-13,Young,78.3,KEFD,75,3.299999999999997
2023-04-13,Jordan,76.2,KPPA,87,10.799999999999997
2023-04-13,Formby,79.6,KPVW,81,1.4000000000000057
2023-04-13,Wheeler,77.3,KPVW,81,3.700000000000003
2023-04-13,Memorial,74.2,KLVJ,76,1.7999999999999972
2023-04-13,Ramsey,73.9,KLVJ,76,2.0999999999999943
2023-04-13,Stringfellow,73.1,KLVJ,76,2.9000000000000057
2023-04-13,Terrell,75.5,KLVJ,76,0.5
2023-04-13,Dominguez,78.1,KSKF,80,1.9000000000000057
2023-04-13,Daniel,77.7,KSNK,81,3.299999999999997
2023-04-13,Boyd,76.5,KLXY,77,0.5
2023-04-13,Beto,72.6,KPSN,77,4.400000000000006
2023-04-13,Coffield,77.2,KPSN,77,0.20000000000000284
2023-04-13,Coffield,77.2,KPSN,77,0.20000000000000284
2023-04-13,Johnston,76.5,KJDD,73,3.5
2023-04-13,Lewis,78.5,KJAS,73,5.5
2023-04-13,Ellis,78,KUTS,77,1
2023-04-13,Estelle,75.5,KUTS,77,1.5
2023-04-13,Goree,72.8,KUTS,77,4.200000000000003
2023-04-13,Holliday,80.1,KUTS,77,3.0999999999999943
2023-04-13,Huntsville,73.3,KUTS,77,3.700000000000003
2023-04-13,Wynne,74.7,KUTS,77,2.299999999999997
2023-04-13,Goodman,77.8,KJAS,73,4.799999999999997
2023-04-13,Polunsky,77.7,KCXO,76,1.7000000000000028
2023-04-13,Montford,82.1,KLBB,83,0.9000000000000057
2023-04-13,Telford,77,KTXK,75,2
2023-04-13,Hobby,79.3,KPWG,78,1.2999999999999972
2023-04-13,Ferguson,76.1,KUTS,77,0.9000000000000057
2023-04-13,Powledge,79.5,KPSN,77,2.5
2023-04-13,Middleton,81.4,KABI,83,1.5999999999999943
2023-04-13,Robertson,76.7,KABI,83,6.299999999999997
2023-04-13,Clements,74.9,KAMA,85,10.099999999999994
2023-04-13,Gist,81.1,KBPT,75,6.099999999999994
2023-04-13,Stiles,77.6,KBPT,75,2.5999999999999943
2023-04-13,Garza West,84.3,KBEA,79,5.299999999999997
2023-04-13,Mcconnell,78.1,KBEA,79,0.9000000000000057
2023-04-13,Clemens,74.7,KLBX,75,0.29999999999999716
2023-04-13,Roach,77.7,KCDS,84,6.299999999999997
2023-04-13,Wallace,79.7,KSNK,81,1.2999999999999972
2023-04-13,Stevenson,79.4,KVCT,80,0.5999999999999943
2023-04-13,Dalhart,79.4,KDHT,80,0.5999999999999943
2023-04-13,Hutchins,83.9,KRBD,77,6.900000000000006
2023-04-14,Bradshaw,85.3,KRFI,80,5.299999999999997
2023-04-14,Briscoe,88.6,KCOT,94,5.400000000000006
2023-04-14,Byrd,74,KUTS,78,4
2023-04-14,Crain,78.8,KGOP,NA,NA
2023-04-14,Hilltop,74,KGOP,NA,NA
2023-04-14,Hughes,76.3,KGOP,NA,NA
2023-04-14,Lopez,83.4,KMFE,86,2.5999999999999943
2023-04-14,Lychner,83.3,KIAH,75,8.299999999999997
2023-04-14,Lynaugh,75.4,KFST,85,9.599999999999994
2023-04-14,Murray,74.7,KGOP,NA,NA
2023-04-14,Sanchez,79.2,KELP,78,1.2000000000000028
2023-04-14,Torres,77.7,KIAH,75,2.700000000000003
2023-04-14,Woodman,75,KGOP,NA,NA
2023-04-14,Young,78.2,KEFD,77,1.2000000000000028
2023-04-14,Jordan,76.7,KPPA,86,9.299999999999997
2023-04-14,Formby,82.4,KPVW,80,2.4000000000000057
2023-04-14,Wheeler,78.3,KPVW,80,1.7000000000000028
2023-04-14,Memorial,75.5,KLVJ,76,0.5
2023-04-14,Ramsey,75.8,KLVJ,76,0.20000000000000284
2023-04-14,Stringfellow,77.9,KLVJ,76,1.9000000000000057
2023-04-14,Terrell,77,KLVJ,76,1
2023-04-14,Dominguez,79.7,KSKF,82,2.299999999999997
2023-04-14,Daniel,78.9,KSNK,86,7.099999999999994
2023-04-14,Boyd,77.2,KLXY,75,2.200000000000003
2023-04-14,Beto,73.4,KPSN,79,5.599999999999994
2023-04-14,Coffield,75.8,KPSN,79,3.200000000000003
2023-04-14,Coffield,75.8,KPSN,79,3.200000000000003
2023-04-14,Johnston,80,KJDD,81,1
2023-04-14,Lewis,79.8,KJAS,81,1.2000000000000028
2023-04-14,Ellis,78.2,KUTS,78,0.20000000000000284
2023-04-14,Estelle,75.2,KUTS,78,2.799999999999997
2023-04-14,Goree,75.9,KUTS,78,2.0999999999999943
2023-04-14,Holliday,78.7,KUTS,78,0.7000000000000028
2023-04-14,Huntsville,77.9,KUTS,78,0.09999999999999432
2023-04-14,Wynne,77.9,KUTS,78,0.09999999999999432
2023-04-14,Goodman,82.4,KJAS,81,1.4000000000000057
2023-04-14,Polunsky,78.7,KCXO,78,0.7000000000000028
2023-04-14,Montford,80.4,KLBB,83,2.5999999999999943
2023-04-14,Telford,78,KTXK,84,6
2023-04-14,Hobby,78.1,KPWG,72,6.099999999999994
2023-04-14,Ferguson,79.2,KUTS,78,1.2000000000000028
2023-04-14,Powledge,78.4,KPSN,79,0.5999999999999943
2023-04-14,Middleton,85.1,KABI,93,7.900000000000006
2023-04-14,Robertson,80.7,KABI,93,12.299999999999997
2023-04-14,Clements,74.4,KAMA,80,5.599999999999994
2023-04-14,Gist,80.1,KBPT,77,3.0999999999999943
2023-04-14,Stiles,77.5,KBPT,77,0.5
2023-04-14,Garza West,83,KBEA,82,1
2023-04-14,Mcconnell,78.6,KBEA,82,3.4000000000000057
2023-04-14,Clemens,70.9,KLBX,77,6.099999999999994
2023-04-14,Roach,77.6,KCDS,91,13.400000000000006
2023-04-14,Wallace,80.1,KSNK,86,5.900000000000006
2023-04-14,Stevenson,79.1,KVCT,78,1.0999999999999943
2023-04-14,Dalhart,78,KDHT,81,3
2023-04-14,Hutchins,82.3,KRBD,76,6.299999999999997
2023-04-15,Bradshaw,84.9,KRFI,90,5.099999999999994
2023-04-15,Briscoe,90.6,KCOT,99,8.400000000000006
2023-04-15,Byrd,73.1,KUTS,89,15.900000000000006
2023-04-15,Crain,81.8,KGOP,NA,NA
2023-04-15,Hilltop,77.1,KGOP,NA,NA
2023-04-15,Hughes,79.7,KGOP,NA,NA
2023-04-15,Lopez,85,KMFE,98,13
2023-04-15,Lychner,93.7,KIAH,88,5.700000000000003
2023-04-15,Lynaugh,75.7,KFST,82,6.299999999999997
2023-04-15,Murray,77.7,KGOP,NA,NA
2023-04-15,Sanchez,78.7,KELP,78,0.7000000000000028
2023-04-15,Torres,82,KIAH,88,6
2023-04-15,Woodman,84.1,KGOP,NA,NA
2023-04-15,Young,85.9,KEFD,90,4.099999999999994
2023-04-15,Jordan,66.5,KPPA,60,6.5
2023-04-15,Formby,76.3,KPVW,66,10.299999999999997
2023-04-15,Wheeler,75.3,KPVW,66,9.299999999999997
2023-04-15,Memorial,79,KLVJ,89,10
2023-04-15,Ramsey,81.8,KLVJ,89,7.200000000000003
2023-04-15,Stringfellow,80.1,KLVJ,89,8.900000000000006
2023-04-15,Terrell,85.2,KLVJ,89,3.799999999999997
2023-04-15,Dominguez,84.9,KSKF,92,7.099999999999994
2023-04-15,Daniel,76.9,KSNK,74,2.9000000000000057
2023-04-15,Boyd,80.9,KLXY,83,2.0999999999999943
2023-04-15,Beto,79.2,KPSN,84,4.799999999999997
2023-04-15,Coffield,79.9,KPSN,84,4.099999999999994
2023-04-15,Coffield,79.9,KPSN,84,4.099999999999994
2023-04-15,Johnston,84.6,KJDD,82,2.5999999999999943
2023-04-15,Lewis,82.2,KJAS,88,5.799999999999997
2023-04-15,Ellis,85.8,KUTS,89,3.200000000000003
2023-04-15,Estelle,81.3,KUTS,89,7.700000000000003
2023-04-15,Goree,75.4,KUTS,89,13.599999999999994
2023-04-15,Holliday,86.2,KUTS,89,2.799999999999997
2023-04-15,Huntsville,80.4,KUTS,89,8.599999999999994
2023-04-15,Wynne,79.6,KUTS,89,9.400000000000006
2023-04-15,Goodman,87.1,KJAS,88,0.9000000000000057
2023-04-15,Polunsky,84.6,KCXO,87,2.4000000000000057
2023-04-15,Montford,80.1,KLBB,72,8.099999999999994
2023-04-15,Telford,79.5,KTXK,93,13.5
2023-04-15,Hobby,80.7,KPWG,83,2.299999999999997
2023-04-15,Ferguson,83.3,KUTS,89,5.700000000000003
2023-04-15,Powledge,84.2,KPSN,84,0.20000000000000284
2023-04-15,Middleton,79.3,KABI,80,0.7000000000000028
2023-04-15,Robertson,76.8,KABI,80,3.200000000000003
2023-04-15,Clements,69.8,KAMA,60,9.799999999999997
2023-04-15,Gist,87.3,KBPT,87,0.29999999999999716
2023-04-15,Stiles,89.7,KBPT,87,2.700000000000003
2023-04-15,Garza West,91.6,KBEA,90,1.5999999999999943
2023-04-15,Mcconnell,86,KBEA,90,4
2023-04-15,Clemens,76.4,KLBX,87,10.599999999999994
2023-04-15,Roach,77.5,KCDS,70,7.5
2023-04-15,Wallace,76.3,KSNK,74,2.299999999999997
2023-04-15,Stevenson,82.3,KVCT,90,7.700000000000003
2023-04-15,Dalhart,77,KDHT,57,20
2023-04-15,Hutchins,83.9,KRBD,77,6.900000000000006
2023-04-16,Bradshaw,82,KRFI,72,10
2023-04-16,Briscoe,88.2,KCOT,83,5.200000000000003
2023-04-16,Byrd,72,KUTS,73,1
2023-04-16,Crain,71.3,KGOP,NA,NA
2023-04-16,Hilltop,76.5,KGOP,NA,NA
2023-04-16,Hughes,77.3,KGOP,NA,NA
2023-04-16,Lopez,83.6,KMFE,83,0.5999999999999943
2023-04-16,Lychner,79.6,KIAH,74,5.599999999999994
2023-04-16,Lynaugh,74.8,KFST,72,2.799999999999997
2023-04-16,Murray,72.4,KGOP,NA,NA
2023-04-16,Sanchez,77.6,KELP,82,4.400000000000006
2023-04-16,Torres,82.2,KIAH,74,8.200000000000003
2023-04-16,Woodman,76.6,KGOP,NA,NA
2023-04-16,Young,79.1,KEFD,75,4.099999999999994
2023-04-16,Jordan,75.9,KPPA,67,8.900000000000006
2023-04-16,Formby,76.4,KPVW,65,11.400000000000006
2023-04-16,Wheeler,77.6,KPVW,65,12.599999999999994
2023-04-16,Memorial,79.6,KLVJ,78,1.5999999999999943
2023-04-16,Ramsey,76.4,KLVJ,78,1.5999999999999943
2023-04-16,Stringfellow,75.4,KLVJ,78,2.5999999999999943
2023-04-16,Terrell,76.6,KLVJ,78,1.4000000000000057
2023-04-16,Dominguez,77.6,KSKF,76,1.5999999999999943
2023-04-16,Daniel,75.4,KSNK,68,7.400000000000006
2023-04-16,Boyd,73.3,KLXY,70,3.299999999999997
2023-04-16,Beto,70.9,KPSN,70,0.9000000000000057
2023-04-16,Coffield,71,KPSN,70,1
2023-04-16,Coffield,71,KPSN,70,1
2023-04-16,Johnston,71.8,KJDD,70,1.7999999999999972
2023-04-16,Lewis,75,KJAS,72,3
2023-04-16,Ellis,77.6,KUTS,73,4.599999999999994
2023-04-16,Estelle,76.6,KUTS,73,3.5999999999999943
2023-04-16,Goree,76.6,KUTS,73,3.5999999999999943
2023-04-16,Holliday,77,KUTS,73,4
2023-04-16,Huntsville,70.7,KUTS,73,2.299999999999997
2023-04-16,Wynne,72.6,KUTS,73,0.4000000000000057
2023-04-16,Goodman,77.7,KJAS,72,5.700000000000003
2023-04-16,Polunsky,73.9,KCXO,72,1.9000000000000057
2023-04-16,Montford,74.1,KLBB,67,7.099999999999994
2023-04-16,Telford,76.1,KTXK,73,3.0999999999999943
2023-04-16,Hobby,78.9,KPWG,72,6.900000000000006
2023-04-16,Ferguson,77,KUTS,73,4
2023-04-16,Powledge,77.6,KPSN,70,7.599999999999994
2023-04-16,Middleton,75.9,KABI,72,3.9000000000000057
2023-04-16,Robertson,72.4,KABI,72,0.4000000000000057
2023-04-16,Clements,67,KAMA,67,0
2023-04-16,Gist,77.7,KBPT,75,2.700000000000003
2023-04-16,Stiles,77.2,KBPT,75,2.200000000000003
2023-04-16,Garza West,83.5,KBEA,74,9.5
2023-04-16,Mcconnell,77.3,KBEA,74,3.299999999999997
2023-04-16,Clemens,72.6,KLBX,77,4.400000000000006
2023-04-16,Roach,76.3,KCDS,70,6.299999999999997
2023-04-16,Wallace,75,KSNK,68,7
2023-04-16,Stevenson,77.5,KVCT,78,0.5
2023-04-16,Dalhart,76.8,KDHT,68,8.799999999999997
2023-04-16,Hutchins,76.8,KRBD,70,6.799999999999997
2023-04-17,Bradshaw,82.2,KRFI,80,2.200000000000003
2023-04-17,Briscoe,79.4,KCOT,86,6.599999999999994
2023-04-17,Byrd,77.2,KUTS,79,1.7999999999999972
2023-04-17,Crain,78.7,KGOP,NA,NA
2023-04-17,Hilltop,72.4,KGOP,NA,NA
2023-04-17,Hughes,77.4,KGOP,NA,NA
2023-04-17,Lopez,84.7,KMFE,81,3.700000000000003
2023-04-17,Lychner,81.1,KIAH,75,6.099999999999994
2023-04-17,Lynaugh,74.4,KFST,76,1.5999999999999943
2023-04-17,Murray,75.5,KGOP,NA,NA
2023-04-17,Sanchez,80.4,KELP,87,6.599999999999994
2023-04-17,Torres,79,KIAH,75,4
2023-04-17,Woodman,78.2,KGOP,NA,NA
2023-04-17,Young,78.7,KEFD,75,3.700000000000003
2023-04-17,Jordan,75.3,KPPA,84,8.700000000000003
2023-04-17,Formby,81.3,KPVW,80,1.2999999999999972
2023-04-17,Wheeler,77.1,KPVW,80,2.9000000000000057
2023-04-17,Memorial,73.5,KLVJ,77,3.5
2023-04-17,Ramsey,76.5,KLVJ,77,0.5
2023-04-17,Stringfellow,74.5,KLVJ,77,2.5
2023-04-17,Terrell,75.5,KLVJ,77,1.5
2023-04-17,Dominguez,80,KSKF,81,1
2023-04-17,Daniel,78.5,KSNK,73,5.5
2023-04-17,Boyd,76.1,KLXY,76,0.09999999999999432
2023-04-17,Beto,70.8,KPSN,77,6.200000000000003
2023-04-17,Coffield,77,KPSN,77,0
2023-04-17,Coffield,77,KPSN,77,0
2023-04-17,Johnston,76.5,KJDD,77,0.5
2023-04-17,Lewis,78,KJAS,79,1
2023-04-17,Ellis,78,KUTS,79,1
2023-04-17,Estelle,76.1,KUTS,79,2.9000000000000057
2023-04-17,Goree,74.1,KUTS,79,4.900000000000006
2023-04-17,Holliday,79.7,KUTS,79,0.7000000000000028
2023-04-17,Huntsville,76.1,KUTS,79,2.9000000000000057
2023-04-17,Wynne,75.6,KUTS,79,3.4000000000000057
2023-04-17,Goodman,78.2,KJAS,79,0.7999999999999972
2023-04-17,Polunsky,78.3,KCXO,77,1.2999999999999972
2023-04-17,Montford,80.1,KLBB,81,0.9000000000000057
2023-04-17,Telford,77.4,KTXK,81,3.5999999999999943
2023-04-17,Hobby,78.7,KPWG,80,1.2999999999999972
2023-04-17,Ferguson,78.6,KUTS,79,0.4000000000000057
2023-04-17,Powledge,77.9,KPSN,77,0.9000000000000057
2023-04-17,Middleton,77.9,KABI,78,0.09999999999999432
2023-04-17,Robertson,75.2,KABI,78,2.799999999999997
2023-04-17,Clements,69.3,KAMA,83,13.700000000000003
2023-04-17,Gist,78.9,KBPT,75,3.9000000000000057
2023-04-17,Stiles,73.8,KBPT,75,1.2000000000000028
2023-04-17,Garza West,83.6,KBEA,78,5.599999999999994
2023-04-17,Mcconnell,76.8,KBEA,78,1.2000000000000028
2023-04-17,Clemens,73.1,KLBX,74,0.9000000000000057
2023-04-17,Roach,72.6,KCDS,83,10.400000000000006
2023-04-17,Wallace,76.2,KSNK,73,3.200000000000003
2023-04-17,Stevenson,78.1,KVCT,77,1.0999999999999943
2023-04-17,Dalhart,78.6,KDHT,83,4.400000000000006
2023-04-17,Hutchins,80.8,KRBD,78,2.799999999999997
2023-04-18,Bradshaw,73.7,KRFI,66,7.700000000000003
2023-04-18,Briscoe,83,KCOT,84,1
